上架日期,申請人數,公司名稱,description,縣市,職稱,工作編號,經度,緯度,major,學歷要求,是否遠距,薪資下限,是否積極徵才,員工人數,搜尋關鍵字,薪資是否為面議,是否要求特定major,八大產業,公司規模,工作經驗,專長工具
20250716,9,藝珂人事顧問股份有限公司,"產業經驗，或是類似電力資料相關數據分析經驗
2. 需要提供英文CV，主管大多為外國人，需英文精通業經驗佳
3. 此為外商離岸風電正職，提供優於市場行情之薪資條件
4. 需分析能力強，偏好邏輯力好，細心且具備危機處理能力之人才
5. 但業務熟悉後，視",台中市,台中_知名風電正職!! Asset Engineer&Coordinator/電力數據分析/百萬年薪/七期高級商辦/需英文強 TCS_810,14710198,24.1769764,120.6424333,[],專科,無遠距,40000,0,,數據工程,1,0,服務與專業顧問業,未知,2年以上,
20250717,1,GARMIN_台灣國際航電股份有限公司,"【全球智慧製造】
你知道Garmin的智慧工廠嗎? 你知道火星上出現過Garmin的產品嗎? 你知道飛行員總是配戴Garmin的手錶上天空嗎?

全球智慧製造服務計畫(GSMS)透過AI、機構、電控、資料科學、IoT、大數據等技術，將智慧製造系統",新北市,【全球智慧製造】資深資料工程師(Data Self-service Enable),14416438,24.978282,121.5394822,"['工程學科類', '資訊管理相關', '數學及電算機科學學科類']",碩士,無遠距,40000,0,9000,數據工程,1,1,資訊科技業,大型,3年以上,
20250718,27,敦謙國際智能股份有限公司,"職務工作內容：
營運策略系統 (RMS)
透過資料分析、資料探勘和數據處理技術，為旅宿提供精準的營運決策依據。
建模預測，根據歷史銷售資料，建立銷售量、住宿率等預測模型，為旅宿決策的制定提供參考。
協助開發專為旅宿設計的智能客服機器人。

職務需",台中市,【台中】資料工程師,12022136,24.1498995,120.6648812,[],大學,混和,42000,1,1000,數據工程,0,0,觀光與餐飲業,大型,不拘,"Java, Python"
20250714,10,全聯福利中心_全聯實業股份有限公司,"創造真正的影響，歡迎加入我們！

我們需要這樣的人：
1. 熱愛數據技術 - 對數據工程充滿興趣，渴望深入探索並成長為數據科學專業人才 
2. 重視團隊合作 - 在團隊中互相支援、交流討論，找出最佳方案來解決問題 
3. 主動學習成長 - 具備學習",台北市,行銷部-資料科學家( Data Scientist),14600195,25.0809509,121.55814,[],大學,無遠距,40000,0,23000,數據工程,1,0,批發與零售業,大型,2年以上,
20250115,11,台北富邦商業銀行股份有限公司,"【數據科學處】
數據科學處是台北富邦銀行數據服務的核心開發中心，中心的使命是落地科技前沿技術以服務行內業務行銷分析、客戶個人化金融場景，建立以數據驅動的商業模式。

【價值理念】
開放：自由地分享想法、觀點和經驗。
學習：不斷地學習新技術、新方法",台北市,資料科學家/工程師,12964017,25.0249441,121.5433783,[],大學,無遠距,40000,1,9471,數據工程,1,0,金融與保險業,大型,2年以上,
20250708,3,勢流科技股份有限公司,"1.  數據分析與管理：精通 SAS 進行數據分析、數據管理及處理，運用人工智慧技術應用
                                   於不同數據場景中，提供深入的數據洞察與解決方案。
2.  大數據與數據挖掘：熟悉大數據",台北市,(SAS 產品) Data Science & AI 技術經理,14392987,25.041785,121.579925,"['統計學相關', '應用數學相關', '工業工程相關']",專科,無遠距,40000,1,30,數據工程,1,1,資訊科技業,小型,5年以上,
20250717,18,詠鋐智能股份有限公司,作為 產品導向的資料科學家，您將參與 Tukey AutoML 的核心模型模組設計與研發，負責設計可泛用的建模流程、特徵工程策略與模型組合邏輯。此職位著重於將資料科學經驗轉化為「可產品化、可模組化、可自動化」的建模功能，並與產品、工程、設計團隊緊,台北市,資料科學家 (Data Scientist – Product-Oriented),14712457,25.026685,121.5224012,[],大學,混和,91667,1,20,數據工程,0,0,資訊科技業,小型,3年以上,Python
20250717,18,第一銀行_第一商業銀行股份有限公司,"調與部署開源模型等。
4.協助數據轉型，規劃從需求痛點到落地應用之解決方案，並具備實做能力。

【資格條件】
1.國內、外大學(含) 以上資訊資訊管理相關、資訊工程相關、其他數學及電算機科學相關相關科系畢業。
2.熟悉Python與SQL
3.具有",台北市,AI資料科學分析人員,14500176,25.0421407,121.5198716,"['資訊工程相關', '資訊管理相關', '其他數學及電算機科學相關']",大學,無遠距,40000,0,9000,數據工程,1,1,金融與保險業,大型,不拘,
20250717,13,玉山綜合證券股份有限公司,"1.	數據應用需求訪談
2.	設計與建置自動化報表及儀表板
3.	商業效益分析
4.	運用演算法建置行銷、風控自動化服務
5.	參與跨單位專案
6.	部門其他維運事項",台北市,數據科技部-數據分析師,11773076,25.064766,121.5196051,[],大學,無遠距,40000,0,560,數據工程,1,0,金融與保險業,大型,1年以上,"Python, MS SQL, Excel, PowerPoint, Word, Tableau"
20250718,10,美商賽美斯醫學科技有限公司,"▌Position Description:
We are seeking a skilled and motivated R Programmer to join our dynamic team focused on clinical trials. The successful candidate will play a key role in the development, validation, and analysis of R codes and packages tailored for clinical trial data. This position requires a strong background in statistical programming, data manipulation, and a proactive approach to problem-solving.

▌Key Responsibilities:
1. Code Development: 
    ? Actively participate in the development of R codes and packages specifically designed for clinical trials.

2. Validation: 
    ? Perform thorough validation of codes and analyses to ensure accuracy, reliability, and compliance with regulatory standards.

3. Programming Expertise: 
    ? Independently design, develop, and debug R programs ranging from simple to complex within defined project timelines.

4. Statistical Analysis: 
    ? Independently implement statistical analysis, data preparation, and data manipulation using R programs and packages.

5. Report Generation: 
    ? Independently create statistical tables, figures, and listings in R for clinical trial data, contributing to the production of high-quality reports.

6. Documentation: 
    ? Create and maintain comprehensive documentation for R programs, validation procedures, and results to facilitate transparency and reproducibility.

7. Collaboration: 
    ? Collaborate with cross-functional teams, providing programming support and expertise as needed.

8. Project Assistance: 
    ? Assist in the preparation of clinical/RWE study reports, manuscripts, and other scientific documents under the guidance of senior team members.

9. Adaptability: 
    ? Perform additional tasks as assigned, demonstrating flexibility and a proactive approach to evolving project needs.

▌Qualificaions:
‧	Advanced knowledge of R programming
‧	Strong understanding of biostatistical principles
‧	Highly detail oriented, results driven
‧	Good organizational, interpersonal, leadership and communication skills
‧	Ability to independently manage multiple tasks and projects
‧	Minimum BS (MS preferred) in Data Sciences, Statistics, Mathematics, Computer Sciences or related field.
‧	1+ years of experience in data sciences or research or drug industry using R.
‧	Experiences in R-shiny, SAS, Python, clinical trials are plus.
‧	Good documentation, communication and organization skills.
",台北市,Clinical Data Scientist I,13712786,25.0589915,121.5335058,[],大學,無遠距,40000,1,,數據工程,1,0,醫療與健康照護,未知,不拘,"Python, SAS"
20250717,3,威旭資訊股份有限公司,"About Us: 

VICI Holdings is a leading high-frequency trading firm seeking detail-oriented and talented professionals to join our innovative technology team.

As a Senior Data Engineer in the Data Analytics and Technology Division, you will lead efforts in data architecture optimization and data governance, support cross-functional data integration and platform scaling, and play a strategic role in advancing data analytics, quantitative research, and trading initiatives. 


Roles/ Responsibilities:

‧	Architecte and maintained low-latency, resilient data pipelines for high-frequency trading systems.
‧	Standardized cross-functional data formats and institutionalized governance (validation, anomaly detection, traceability).
‧	Led scalable data platform development, including access control and incident reporting.
‧	Delivered real-time, reliable, and observable data services for quant and research teams.
‧	Defined KPIs for data quality and efficiency (e.g., latency, alert precision, utilization).
‧	Assessed data-related risks and drove governance enhancements through systematic solutions.
‧	Mentored team members and optimized task distribution and feedback workflows.
‧	Managed daily operations of trading data infrastructure.

Required Skills: 
‧	5+ years of hands-on experience in data engineering.
‧	Experience in leading teams of 2+ members, supporting talent development and task delegation.
‧	Spearheaded data platform architecture or key cross-departmental projects with systematic tech implementation.
‧	Proficient in AI-assisted coding and Large Language Model (LLM) applications.
‧	Strong command of Linux system administration.
‧	Skilled in Python, C++, and SQL programming.
‧	Experienced with tools such as Airflow, Kafka, and Redis.
‧	Familiar with MySQL and AWS S3 (MinIO).
‧	Knowledgeable in CI/CD practices and Docker containerization.
‧	Detail-oriented, resilient under pressure, with strong logic and a focus on data quality.
‧	Demonstrates technical leadership and sound judgment; able to define problems and deliver innovative, actionable solutions in ambiguous scenarios.
‧	Experienced in financial trading systems.
‧	Strong communication and collaboration skills.

Preferred Qualifications:	
‧	Open-minded and enthusiastic about exploring and experimenting with new technologies.
‧	Strongly preferred: experience in data platform architecture, process optimization, and tech stack evaluation. 


Other Requirement:	
‧	Resilient, proactive, and optimistic, with strong critical thinking skills.
‧	Goal-oriented mindset, willing to put in the effort, and passionate about data research-related work.
‧	Strongly preferred: experience in data platform architecture, process optimization, and tech stack evaluation.


Interview Process (Process sequencing may be adjusted as appropriate)
Resume selection -->Coding Assessment ->  F2F or Google Meet Interview( Hiring team) --> HR Manager",台北市,Senior Data Engineer,14536310,25.0441414,121.5251401,"['資訊工程相關', '其他數學及電算機科學相關', '電機電子工程相關']",大學,無遠距,40000,0,150,數據工程,1,1,資訊科技業,中型,5年以上,"Python, C++, AWS, ETL, MS SQL, hadoop, Linux"
20250716,13,永聯物流開發股份有限公司,"About the Business Intelligence Team

As a Data Analyst on the Business Intelligence (BI) Team, you will work on mission-critical initiatives that shape ALP’s direction and performance side-by-side with team members coming from the leading Ecommerce. This is a high-visibility role ideal for ambitious individuals who thrive at the
intersection of strategy, data, and execution.

About the Role and the Team

As a Data Analyst on BI Team, you will work on mission-critical initiatives that shape ALP’s direction and performance side-by-side with the Head of BI and IT team to deliver industry leading data analysis for warehousing and logistics strategy.

What You Will Do:
‧	Design and implement ETL processes to transform multi-source raw data into data warehouses.
‧	Assist in building visualization dashboards to present key business metrics.
‧	Help implement automated processes for regular report updates.
‧	Perform basic statistical analysis and data quality verification.
‧	Establish data quality monitoring mechanisms to ensure data accuracy and integrity.
‧	Write clear technical documentation, including data flows and transformation rules.

What We’re Looking For
‧	At least 1 year of experience in ETL development and data engineering
‧	Proficient in SQL and database systems (such as PostgreSQL, MySQL, Oracle, SQL Server, etc.)
‧	Experience with ETL tools (such as Apache NiFi, AWS Glue, etc.)
‧	Basic statistical analysis skills and business data interpretation abilities
",台北市,【Business Intelligence Team】數據分析師 Data Analyst,14650303,25.074882,121.5747656,[],大學,無遠距,40000,0,180,數據工程,1,0,服務與專業顧問業,中型,1年以上,"ETL, AWS, PostgreSQL, MySQL, Oracle"
